Time,Open,High,Low,Close,Volume,Count,Wap
20160712,118.45,120.42,118.45,119.77,79089.35,24968,119.668
20160713,119.98,120.39,118.95,119.23,51962.01,22236,119.562
20160714,120.27,120.64,119.18,119.25,59135.69,17621,119.665
20160715,119.28,120.04,118.91,119.14,51940.56,19039,119.637
20160718,119.7,120.35,119.34,120.05,39256.96,14585,119.923
20160719,119.7,119.97,118.93,119.38,40823.64,14251,119.442
20160720,119.92,120.44,118.94,120.23,44011.67,12571,119.975
20160721,119.9,120.6,119.25,119.52,35269.38,13164,119.821
20160722,119.85,120.65,119.35,120.41,46360.7,13865,120.218
20160725,120.38,120.46,119.76,120.22,35255.93,12254,120.155
20160726,120.2,121.1,119.92,121.04,50127.42,15645,120.625
20160727,121.01,121.46,120.36,121.19,42499.48,18968,120.897
20160728,120.95,121.23,120.53,120.99,37462.84,12607,120.88
20160729,120.65,121.75,120.06,121.4,64534.32,23449,121.033
20160801,121.55,121.69,120.44,121.23,71145.88,20967,121.114
20160802,121.01,121.21,119.1,119.47,56098.98,17657,119.786
20160803,119.24,120.57,119.1,120.47,39818.54,14046,120.025
20160804,120.32,121.19,120.27,120.47,37953.34,15310,120.672
20160805,120.76,122.58,120.69,122.32,51546.62,13553,122.131
20160808,122.53,122.85,122.03,122.26,34153.99,12018,122.376
20160809,122.36,122.63,122.14,122.28,25453.59,9358,122.392
20160810,122.45,122.59,121.15,121.5,39153.11,14987,121.7
20160811,121.93,122.39,121.57,122.15,31442.07,9641,122.103
20160812,122.11,122.45,121.63,122.12,26040.71,9284,122.073
20160815,122.44,123.68,122.39,123.38,53755.42,13976,123.353
20160816,123.22,123.32,122.26,122.48,33792.24,12525,122.636
20160817,122.4,122.53,121.34,122.11,47563.11,14964,121.894
20160818,122.02,123.03,121.8,122.96,37311.12,13010,122.674
20160819,122.42,123.06,122.28,122.82,35833.88,11813,122.786
20160822,122.51,123.33,122.34,123.16,34308.85,11153,122.931
20160823,123.33,124.46,123.33,124.13,39700.21,13812,124.177
20160824,124.15,124.25,122.78,123.05,51043.61,13373,123.361
20160825,122.73,123.69,122.62,123.47,40870.36,16193,123.198
20160826,123.38,124.4,122.3,123.2,62979.58,28264,123.266
20160829,123.17,124.16,123.16,123.92,31015.44,13380,123.765
20160830,123.81,124.17,123.38,124,31900.2,10303,123.85
20160831,123.93,123.93,122.55,123.39,58666.25,21549,123.186
20160901,123.89,123.89,122.02,123.12,46371.33,18176,122.912
20160902,123.37,124.6,123.17,124.55,49084.37,19904,124.195
20160906,124.62,124.97,124,124.69,30864.62,12063,124.509
20160907,124.71,125.55,124.5,125.47,36016.24,11995,125.048
20160908,125.64,125.64,124.78,125.02,39263.04,12692,125.143
20160909,124.78,124.78,120.67,120.73,114108.08,32722,122.252
20160912,120.2,123.05,120.01,122.91,74379.84,28192,122.023
20160913,122.12,122.22,119.89,120.8,93663.3,37616,120.776
20160914,121.16,121.47,120.24,120.53,62524.45,27292,120.753
20160915,120.71,122.18,120.45,121.75,53145.53,21961,121.624
20160916,121.3,122.1,121.1,122,66576.42,24839,121.673
20160919,122.59,123.55,122,122.72,51909.26,18429,122.816
20160920,123.16,123.3,121.96,122.15,39215.88,12994,122.602
20160921,122.49,124.09,122.11,123.87,77477.03,30725,123.256
20160922,123.9,125.8,123.9,125.67,63882.37,20855,125.31
20160923,125.65,125.88,124.7,124.71,46123.79,16860,125.143
20160926,123.84,124.15,123.1,123.19,44188.65,16314,123.566
20160927,123.98,123.98,122.82,123.76,32918.46,12934,123.486
20160928,123.89,124.76,123.07,124.61,47668.97,18081,124.133
20160929,124.56,124.65,122.7,122.95,58843.35,22621,123.436
20160930,122.82,124.78,122.55,124.17,73586.38,23827,124.142
20161003,124.33,124.33,123.14,123.91,38948.75,15683,123.603
20161004,124.09,124.31,122.65,123.22,57264.03,22670,123.427
20161005,123.22,124.68,123.21,123.95,53498.56,20559,124.199
20161006,123.54,124.01,122.83,123.69,35843.08,14596,123.54
20161007,123.58,124.32,122.23,122.5,66710.19,25694,122.976
20161010,123.03,124.74,123.03,124.46,50084.72,12443,124.35
20161011,124.14,124.21,121.34,122.1,59076.94,20902,122.359
20161012,122,122.6,121.52,121.61,45577.15,16769,122.099
